24475,2000 VN2,,binzeletal2019/24475_20111227.csv,2011-12-27T05:46:47,2011-12-27T06:29:41,17,2040,+02 40 20.4,+32 56 06,1.049,0.202,1.126,14.7,41.3,sL102-1081 sL93-101
24761,1993 BW2,Ahau,binzeletal2019/24761_20100117.csv,2010-01-17T14:09:28,2010-01-17T14:37:14,17,2040,+11 02 20.5,+13 21 27,1.017,0.186,1.124,15.4,38.1,s1021081 s98978
25143,1998 SF36,Itokawa,binzeletal2019/25143_20010219.csv,2001-02-19T12:52:30,2001-02-19T13:29:40,19,2280,11 57 56.7,12 23 10,1.018,0.177,1.151,16.8,22.1,-
25330,1999 KV4,,binzeletal2019/25330_20021027.csv,2002-10-27T14:35:10,2002-10-27T15:14:35,17,2040,05 21 58.7,20 41 36,1.051,0.426,1.321,16.7,33.5,-
25916,2001 CP44,,binzeletal2019/25916_20100907.csv,2010-09-07T13:10:37,2010-09-07T13:49:13,17,2040,+03 03 34.6,-13 00 16,1.246,0.948,1.698,16,30.7,sHya64 sL110 sL112 sL115 sL93
26760,2001 KP41,,binzeletal2019/26760_20010621.csv,2001-06-21T11:20:42,2001-06-21T11:53:20,19,2280,20 00 09.6,09 43 14,1.05,0.38,1.315,15.2,32.6,-
29075,1950 DA,,binzeletal2019/29075_20010129.csv,2001-01-29T14:18:37,2001-01-29T14:55:58,17,2040,11 33 15.5,41 23 53,1.105,0.307,1.23,16.4,32.6,-
30825,1990 TG1,,binzeletal2019/30825_20050303.csv,2005-03-03T06:06:03,2005-03-03T06:44:43,17,2040,08 15 20.7,-10 49 38,1.307,0.28,1.209,13.8,34.5,s10556 s107684 sHYA64
32906,1994 RH,,binzeletal2019/32906_20111228.csv,2011-12-28T14:30:58,2011-12-28T15:09:53,17,2040,+09 53 34.1,+58 05 03,1.286,0.489,1.349,16.3,34.2,sL102-1081 sL102-1081 sL98-978
33342,1998 WT24,,binzeletal2019/33342_20011220.csv,2001-12-20T07:07:47,2001-12-20T07:30:48,19,2280,23 09 14.5,25 08 11,1.539,0.024,0.984,12.8,87.8,-
35107,1991 VH,,binzeletal2019/35107_20021227.csv,2002-12-27T13:24:36,2002-12-27T14:24:51,17,2040,09 39 25.1,-12 46 27,1.189,0.356,1.202,16.6,45,sHYA64 sL1021081 sL93101 sL98978
36017,1999 ND43,,binzeletal2019/36017_20141022.csv,2014-10-22T05:34:16,2014-10-22T06:11:14,18,2151.8,20 37 20.6,12 32 09,1.02,0.154,1.045,17.6,67.1,sHYA64 sL113-276 sL115-271 sL93-101
36284,2000 DM8,,binzeletal2019/36284_20110207.csv,2011-02-07T10:25:18,2011-02-07T11:10:01,17,2040,+10 07 37.9,+11 21 28,1.038,0.768,1.745,16,6.6,-
37336,2001 RM,,binzeletal2019/37336_20110607.csv,2011-06-07T08:37:44,2011-06-07T09:29:31,17,2040,+16 44 06.1,+23 47 55,1.065,0.768,1.64,17.3,26.7,sL10556 sL107998 sL110361
39572,1993 DQ1,,binzeletal2019/39572_20080902.csv,2008-09-02T05:44:59,2008-09-02T06:52:39,17,2040,+17 36 47.1,-10 22 59,1.172,0.223,1.084,15.7,64.8,-
52340,1992 SY,,binzeletal2019/52340_20021227.csv,2002-12-27T05:07:34,2002-12-27T06:05:43,18,2160,00 09 59.3,52 26 30,1.215,0.205,1.06,16.7,62.9,sHYA64 sL1021081 sL93101 sL98978
52760,1998 ML14,,binzeletal2019/52760_20130808.csv,2013-08-08T06:18:03,2013-08-08T06:36:22,18,2160,+16 03 51.8,-32 19 19,1.706,0.11,1.055,15.1,65.1,sHD170379 sL107-998 sL110-361 sL113-276 sL113-276 sL93-101
52762,1998 MT24,,binzeletal2019/52762_20130117.csv,2013-01-17T15:06:03,2013-01-17T15:24:23,18,2160,+11 25 25.0,+04 10 31,1.086,0.299,1.188,14.2,41.3,sHya64 sL015-56 sL102-1081 sL98-978
52768,1998 OR2,,binzeletal2019/52768_20090330.csv,2009-03-30T15:02:12,2009-03-30T15:30:01,17,2040,+18 23 13.6,-20 28 47,1.38,0.211,1.037,15.1,73.8,s1021081 s10556 s110361
53319,1999 JM8,,binzeletal2019/53319_20080510.csv,2008-05-10T11:58:16,2008-05-10T12:36:17,17,2040,19 25 55.3,23 52 04,1.227,0.373,1.165,15.4,56.8,s102-1081 s105-56 s107-684 s2008HS3
53435,1999 VM40,,binzeletal2019/53435_20061025.csv,2006-10-25T14:29:52,2006-10-25T15:08:40,17,2040,08 21 44.3,26 44 35,1.128,0.686,1.213,16.2,55,sHYA64 sL1121333 sL115271 sL98978
54690,2001 EB,,binzeletal2019/54690_20010328.csv,2001-03-28T12:24:08,2001-03-28T13:11:58,17,2040,15 29 17.7,14 01 13,1.039,0.47,1.359,17.5,33,-
54789,2001 MZ7,,binzeletal2019/54789_20100117.csv,2010-01-17T11:41:27,2010-01-17T11:55:03,18,2160,+08 11 21.7,+00 08 45,1.096,0.343,1.31,14.1,15.6,-
63164,2000 YU14,,binzeletal2019/63164_20031001.csv,2003-10-01T10:46:46,2003-10-01T11:43:10,24,2880,01 25 48.7,07 40 17,1.027,0.66,1.648,16.6,9,-
65679,1989 UQ,,binzeletal2019/65679_20101013.csv,2010-10-13T11:21:36,2010-10-13T12:22:56,17,2040,+01 51 33.4,+07 33 09,1.036,0.158,1.154,16.4,8.2,s93101 sHya64
65996,1998 MX5,,binzeletal2019/65996_20030705.csv,2003-07-05T13:30:44,2003-07-05T14:17:22,18,2160,21 08 43.6,04 18 32,1.068,0.238,1.204,17.2,34.4,-
66063,1998 RO1,,binzeletal2019/66063_20020915.csv,2002-09-15T09:32:17,2002-09-15T10:09:07,18,2160,23 41 38.4,00 39 15,1.087,0.258,1.263,16,3.6,-
66146,1998 TU3,,binzeletal2019/66146_20101014.csv,2010-10-14T10:39:13,2010-10-14T11:05:00,17,850,+01 37 05.5,-29 56 06,1.546,0.178,1.143,12.4,32.8,sL115271 sL93101 sL98978
66251,1999 GJ2,,binzeletal2019/66251_20051008.csv,2005-10-08T11:43:42,2005-10-08T12:25:11,17,2040,01 32 39.9,08 41 07,1.053,0.281,1.277,15.2,7.4,s1121333 s113276 sFS13
68216,2001 CV26,,binzeletal2019/68216_20100316.csv,2010-03-16T11:20:41,2010-03-16T12:16:18,17,2040,+13 35 17.3,+09 18 43,1.05,0.402,1.361,16.2,20.6,s1021081 s10556 s107684
68359,2001 OZ13,,binzeletal2019/68359_20080116.csv,2008-01-16T06:37:23,2008-01-16T07:51:35,17,2040,05 51 56.0,30 25 07,1.129,0.307,1.263,16.8,21.4,sL93101 sL98978
68950,2002 QF15,,binzeletal2019/68950_20060629.csv,2006-06-29T07:01:15,2006-06-29T08:03:32,17,2040,16 34 13.7,30 03 49,1.076,0.411,1.271,16.7,44,s10556 s107998
85709,1998 SG36,,binzeletal2019/85709_20060430.csv,2006-04-30T06:21:58,2006-04-30T07:02:07,17,2040,09 43 37.2,37 41 25,1.071,0.354,1.097,16.2,66.1,s1021081 s10556
85818,1998 XM4,,binzeletal2019/85818_20100509.csv,2010-05-09T14:37:10,2010-05-09T15:14:14,17,2040,+18 56 18.6,+05 58 11,1.039,0.285,1.172,14.9,49.4,sL10556 sL107684 sL110361
85989,1999 JD6,,binzeletal2019/85989_20100711.csv,2010-07-11T10:57:02,2010-07-11T12:09:31,17,2040,+19 05 53.8,+16 15 23,1.022,0.21,1.188,15.4,32.2,s10556 s110361 s113276 s115271
85990,1999 JV6,,binzeletal2019/85990_20140128.csv,2014-01-28T09:53:28,2014-01-28T10:23:26,18,2160,10 02 12.4,16 22 00,1.137,0.167,1.144,17.5,16.5,sHYA64
86039,1999 NC43,,binzeletal2019/86039_20070323.csv,2007-03-23T06:53:18,2007-03-23T07:33:51,17,2040,07 09 42.9,12 00 21,1.078,0.413,1.172,16.3,55.3,s1021081 s10556 s107684 s110361 s98978
86212,1999 TG21,,binzeletal2019/86212_20061025.csv,2006-10-25T11:44:32,2006-10-25T12:22:57,17,2040,03 00 56.3,20 08 06,1.013,0.688,1.664,15.9,10.1,sHYA64 sL1121333 sL115271 sL98978
86450,2000 CK33,,binzeletal2019/86450_20010129.csv,2001-01-29T09:45:52,2001-01-29T10:13:42,19,2280,08 16 31.4,24 27 08,1.005,0.25,1.232,16.2,7.8,-
86819,2000 GK137,,binzeletal2019/86819_20001009.csv,2000-10-09T00:00:00,2000-10-09T00:00:00,-1,-1,-,-,-1,-1,-1,-1,-1,-
87684,2000 SY2,,binzeletal2019/87684_20040915.csv,2004-09-15T13:56:29,2004-09-15T14:14:51,18,2160,03 16 06.0,-13 33 48,1.197,0.269,1.178,15.3,45,-
88188,2000 XH44,,binzeletal2019/88188_20040219.csv,2004-02-19T10:01:18,2004-02-19T11:05:02,19,1140,10 01 08.4,23 33 52,1.008,0.272,1.256,14.3,9.6,-
88254,2001 FM129,,binzeletal2019/88254_20100317.csv,2010-03-17T06:55:43,2010-03-17T07:30:43,17,2040,+06 04 13.0,+10 14 45,1.191,0.115,1.01,15.7,79.3,s1021081 s10556 s107684 s98978
88710,2001 SL9,,binzeletal2019/88710_20131004.csv,2013-10-04T09:43:33,2013-10-04T10:20:36,18,2160,00 14 13.8,21 34 16,1.001,0.336,1.323,16.6,13.8,sHya64 sL110-361 sL115-271 sL93-101 sL98-978
89355,2001 VS78,,binzeletal2019/89355_20020415.csv,2002-04-15T12:57:14,2002-04-15T13:54:37,19,2280,17 26 51.4,37 50 16,1.097,0.524,1.266,16.5,49,-
96189,1991 NT3,Pygmalion,binzeletal2019/96189_20130612.csv,2013-06-12T05:36:40,2013-06-12T06:26:25,18,2160,+12 24 22.4,-32 32 25,1.642,0.469,1.285,17,45.8,sL105-56 sL107-998
96590,1998 XB,,binzeletal2019/96590_20110106.csv,2011-01-06T08:32:49,2011-01-06T09:11:13,17,2040,+04 51 13.9,+47 14 04,1.13,0.288,1.226,15.2,28.6,-
98943,2001 CC21,,binzeletal2019/98943_20041024.csv,2004-10-24T08:55:29,2004-10-24T09:55:41,19,2280,23 55 03.4,-24 03 09,1.433,0.203,1.143,16.9,39.2,-
99799,2002 LJ3,,binzeletal2019/99799_20111230.csv,2011-12-30T12:14:32,2011-12-30T13:10:27,17,2040,+07 58 36.1,+12 24 17,1.017,0.401,1.363,17.9,16,sL102-1081 sL93-101 sL98-978 sLHya64
99907,1989 VA,,binzeletal2019/99907_20071112.csv,2007-11-12T07:26:27,2007-11-12T08:26:33,17,2040,00 00 28.6,11 33 51,1.018,0.213,1.15,16.4,37.9,sL113 sL93
99942,2004 MN4,Apophis,binzeletal2019/99942_20130117.csv,2013-01-17T10:21:39,2013-01-17T10:59:20,18,2160,+08 24 21.4,-20 19 55,1.326,0.099,1.06,15.6,38,sHya64 sL015-56 sL102-1081 sL98-978
100926,1998 MQ,,binzeletal2019/100926_20101014.csv,2010-10-14T14:45:54,2010-10-14T15:28:01,18,2160,+05 36 27.6,+49 57 39,1.16,0.212,1.096,15.5,57.4,sL115271 sL93101 sL98978
101955,1999 RQ36,Bennu,binzeletal2019/101955_20050904.csv,2005-09-04T13:27:59,2005-09-04T14:24:39,20,2400,02 00 48.0,-18 49 35,1.28,0.071,1.058,17,44.1,s93101 sHYA64
102528,1999 US3,,binzeletal2019/102528_20081002.csv,2008-10-02T08:31:41,2008-10-02T09:50:40,18,2160,+22 24 42.9,+50 52 27,1.176,1.107,1.875,16.4,25.7,-
108519,2001 LF,,binzeletal2019/108519_20030705.csv,2003-07-05T10:48:45,2003-07-05T11:35:17,17,2040,20 21 30.6,10 56 43,1.046,0.254,1.223,16.6,32,-
136923,1998 JH2,,binzeletal2019/136923_20110925.csv,2011-09-25T14:15:13,2011-09-25T15:02:06,18,2160,+04 26 11.5,+13 28 45,1.008,0.512,1.303,17,44.3,sL110-361 sL113-276 sL113-276 sL115-271 sL93-101 sL98-978
136993,1998 ST49,,binzeletal2019/136993_20051008.csv,2005-10-08T14:14:04,2005-10-08T14:47:51,20,2400,05 23 09.8,33 18 30,1.031,0.119,1.051,15.4,61.2,s1121333 s113276 sFS13
137032,1998 UO1,,binzeletal2019/137032_20081002.csv,2008-10-02T06:57:37,2008-10-02T08:16:17,18,2160,+22 13 11.4,+52 41 00,1.213,0.11,1.064,13.8,52.4,-
137062,1998 WM,,binzeletal2019/137062_20021027.csv,2002-10-27T11:34:25,2002-10-27T12:34:40,16,1920,04 07 40.9,21 05 57,1.008,0.665,1.604,17.7,18.1,-
137126,1999 CF9,,binzeletal2019/137126_20130907.csv,2013-09-07T06:11:46,2013-09-07T06:59:29,18,2160,+21 02 28.4,-18 42 14,1.527,0.18,1.165,15.8,27.3,sHD170379 sL110-361 sL113-276 sL115-271 sL93-101
137170,1999 HF1,,binzeletal2019/137170_20050411.csv,2005-04-11T15:08:49,2005-04-11T15:36:46,17,2040,17 31 04.3,53 38 07,1.214,0.401,1.134,15.1,60.9,s107684 sFS27
137199,1999 KX4,,binzeletal2019/137199_20130512.csv,2013-05-12T13:36:14,2013-05-12T14:06:52,18,2160,+18 51 40.5,+28 46 06,1.014,0.304,1.151,16.7,55.5,sL102-1081 sL105-56 sL107-684 sL107-998 sL110-361
137799,1999 YB,,binzeletal2019/137799_20111024.csv,2011-10-24T09:37:12,2011-10-24T10:30:47,18,2160,+01 35 24.6,+09 04 01,1.018,0.423,1.417,17.7,3.6,sHya64 sL113-276 sL115-271 sL93-101 sL98-978 sL98-978
138258,2000 GD2,,binzeletal2019/138258_20020315.csv,2002-03-15T13:23:07,2002-03-15T14:11:37,18,2160,13 01 52.3,21 31 05,1.076,0.073,1.06,14.7,26.2,-
138404,2000 HA24,,binzeletal2019/138404_20100906.csv,2010-09-06T06:38:36,2010-09-06T08:17:34,18,2160,+20 35 46.7,-12 19 42,1.255,0.197,1.174,17.2,30,sHya64 sL110 sL113 sL115 sL93
138524,2000 OJ8,,binzeletal2019/138524_20110925.csv,2011-09-25T11:30:59,2011-09-25T11:32:59,17,2040,+01 48 37.9,+41 10 57,1.078,0.169,1.126,14.7,40.2,-
138852,2000 WN10,,binzeletal2019/138852_20141201.csv,2014-12-01T05:40:24,2014-12-01T06:37:38,18,2151.8,02 02 20.6,16 58 05,1.151,0.211,1.166,18.4,28.7,sHYA64 sL115-271 sL93-101
139622,2001 QQ142,,binzeletal2019/139622_20070121.csv,2007-01-21T05:39:09,2007-01-21T07:05:19,18,2160,03 19 29.4,47 15 30,1.127,0.187,1.079,16.8,55.2,s102108 s93101 sHYA64
141018,2001 WC47,,binzeletal2019/141018_20120320.csv,2012-03-20T06:48:51,2012-03-20T07:07:11,18,2160,+09 40 54.3,+42 49 44,1.136,0.116,1.07,16.2,47.9,sL102-1081 sL102-1081 sL98-978
141052,2001 XR1,,binzeletal2019/141052_20090127.csv,2009-01-27T07:37:36,2009-01-27T08:31:48,18,2160,+05 36 24.3,+04 21 19,1.038,0.183,1.119,15.5,39.7,s1021081 s93101 sHYA64
142040,2002 QE15,,binzeletal2019/142040_20020915.csv,2002-09-15T05:59:48,2002-09-15T07:16:49,19,2280,18 37 49.1,56 50 49,1.264,0.494,1.169,17.1,58.8,-
143624,2003 HM16,,binzeletal2019/143624_20140901.csv,2014-09-01T05:48:22,2014-09-01T06:25:29,18,2151.8,17 00 16.7,44 59 11,1.14,0.611,1.157,17.3,60.7,sL110-361 sL113-276 sL115-271 sL93-10
143651,2003 QO104,,binzeletal2019/143651_20090330.csv,2009-03-30T08:16:35,2009-03-30T08:53:38,18,2160,+11 01 01.6,+46 23 03,1.126,0.359,1.243,15.9,40.8,s1021081 s10556 s110361
144411,2004 EW9,,binzeletal2019/144411_20040922.csv,2004-09-22T08:34:13,2004-09-22T09:31:46,18,2160,23 23 13.1,57 06 56,1.289,0.205,1.126,15.2,48.9,-
145656,4788 P-L,,binzeletal2019/145656_20070720.csv,2007-07-20T06:31:10,2007-07-20T07:34:34,18,2160,16 13 18.3,22 08 55,1.002,0.31,1.162,16.2,54.9,s110361 s9310
152931,2000 EA107,,binzeletal2019/152931_20100316.csv,2010-03-16T14:54:35,2010-03-16T15:41:17,18,2160,+16 05 49.2,+52 37 47,1.189,0.522,1.245,17,50.2,s1021081 s10556 s107684
153591,2001 SN263,,binzeletal2019/153591_20080310.csv,2008-03-10T09:54:32,2008-03-10T10:19:51,18,1620,10 08 57.7,-19 05 51,1.308,0.107,1.087,13.4,26.7,sL1021081 sL98978
153814,2001 WN5,,binzeletal2019/153814_20101012.csv,2010-10-12T05:47:02,2010-10-12T06:27:13,18,2160,+20 18 38.5,-00 30 24,1.076,0.108,1.035,15.8,67.2,-
154029,2002 CY46,,binzeletal2019/154029_20100906.csv,2010-09-06T13:50:53,2010-09-06T14:19:30,18,2160,+01 22 10.2,+33 58 02,1.071,0.173,1.122,14.6,45.5,sHya64 sL110 sL113 sL115 sL93
154276,2002 SY50,,binzeletal2019/154276_20021027.csv,2002-10-27T07:16:09,2002-10-27T07:44:09,18,2160,23 36 23.5,-10 36 30,1.163,0.108,1.075,14.5,39.7,-
154302,2002 UQ3,,binzeletal2019/154302_20111031.csv,2011-10-31T09:19:26,2011-10-31T10:12:02,18,2160,+02 37 26.4,+22 41 08,1.033,0.388,1.377,16.8,6.9,sHya64 sL112-1333 sL115-271 sL93-101 sL98-978
154347,2002 XK4,,binzeletal2019/154347_20121219.csv,2012-12-19T14:58:17,2012-12-19T15:26:13,18,2160,+12 29 25.8,+52 50 19,1.303,0.362,1.121,16.2,58.8,sL102-1081
155334,2006 DZ169,,binzeletal2019/155334_20120914.csv,2012-09-14T06:12:57,2012-09-14T06:53:34,19,190,20 56 4.9,-30 14 40,1.723,0.419,1.335,17.2,32.3,-
159402,1999 AP10,,binzeletal2019/159402_20090920.csv,2009-09-20T07:35:26,2009-09-20T08:03:20,18,2160,+22 32 03.2,-12 30 19,1.264,0.17,1.163,13.6,19.3,sL110 sL113 sL115
161998,1988 PA,,binzeletal2019/161998_20100711.csv,2010-07-11T09:27:04,2010-07-11T10:23:02,18,2160,+18 12 36.6,+06 30 01,1.029,0.308,1.286,16.7,25.7,s10556 s110361 s113276 s115271
162058,1997 AE12,,binzeletal2019/162058_20031016.csv,2003-10-16T14:45:46,2003-10-16T15:24:37,19,2280,06 07 00.1,46 40 21,1.121,0.239,1.1,17.1,58.6,-
162186,1999 OP3,,binzeletal2019/162186_20021227.csv,2002-12-27T10:53:09,2002-12-27T12:59:18,19,2280,08 03 49.2,41 07 00,1.11,1.504,2.419,18.5,10.8,sHYA64 sL1021081 sL93101 sL98978
162781,2000 XL44,,binzeletal2019/162781_20010129.csv,2001-01-29T13:28:30,2001-01-29T14:07:12,19,2280,10 55 11.6,18 38 18,1.021,0.325,1.277,16.8,22.7,-
162911,2001 LL5,,binzeletal2019/162911_20121114.csv,2012-11-14T04:37:00,2012-11-14T05:39:29,18,2160,+21 19 18.7,+19 52 14,1.009,0.226,1.039,18.5,71.1,sL113-276 sL93-101
163000,2001 SW169,,binzeletal2019/163000_20080902.csv,2008-09-02T09:15:06,2008-09-02T11:10:53,18,2160,+23 46 44.3,-11 46 09,1.387,0.201,1.204,16.9,12.8,-
163081,2002 AG29,,binzeletal2019/163081_20111024.csv,2011-10-24T10:44:53,2011-10-24T11:21:58,18,2160,+01 47 32.0,+14 05 56,1.024,0.218,1.212,15.9,2.4,sHya64 sL113-276 sL115-271 sL93-101 sL98-978 sL98-978
163249,2002 GT,,binzeletal2019/163249_20130612.csv,2013-06-12T08:47:03,2013-06-12T09:14:54,18,2160,+17 55 12.6,+33 07 46,1.163,0.139,1.098,16.3,50.7,sL105-56 sL107-998
163364,2002 OD20,,binzeletal2019/163364_20130612.csv,2013-06-12T07:29:20,2013-06-12T07:57:07,18,2160,+15 51 21.4,-20 50 20,1.415,0.126,1.134,15.5,18.9,sL105-56 sL107-998
163697,2003 EF54,,binzeletal2019/163697_20090824.csv,2009-08-24T08:54:36,2009-08-24T09:53:10,18,2160,+19 42 00.0,+21 01 10,1.036,0.072,1.059,16.2,46.4,sL110 sL113
164202,2004 EW,,binzeletal2019/164202_20050303.csv,2005-03-03T12:26:52,2005-03-03T13:24:47,18,2160,11 18 58.9,04 25 30,1.127,0.092,1.083,16.2,5.5,s10556 s107684 sHYA64
170502,2003 WM7,,binzeletal2019/170502_20111201.csv,2011-12-01T07:22:31,2011-12-01T07:59:35,18,2160,+02 54 38.6,+38 22 28,1.099,0.181,1.152,14.9,21.9,s1021081 s115271 s93101 s98978 sHYA64
175706,1996 FG3,,binzeletal2019/175706_20090330.csv,2009-03-30T11:17:03,2009-03-30T12:13:30,18,2160,+12 18 07.6,-13 00 25,1.255,0.227,1.223,16.2,8.2,s1021081 s10556 s110361
189552,2000 RL77,,binzeletal2019/189552_20041016.csv,2004-10-16T10:53:00,2004-10-16T11:55:38,19,2280,00 24 39.6,-03 33 33,1.23,0.39,1.37,16.2,14.3,-
192563,1998 WZ6,,binzeletal2019/192563_20121219.csv,2012-12-19T06:57:59,2012-12-19T07:35:01,18,2160,+04 29 02.6,+54 58 31,1.338,0.293,1.236,16.3,27,sHya64 sL93-101
200840,2001 XN254,,binzeletal2019/200840_20020414.csv,2002-04-14T06:51:14,2002-04-14T07:28:29,20,2400,08 55 26.1,-08 20 19,1.185,0.077,1.035,14.4,63.8,-
214869,2007 PA8,,binzeletal2019/214869_20121013.csv,2012-10-13T09:35:50,2012-10-13T10:03:33,18,2160,+01 11 51.1,-05 30 06,1.113,0.159,1.153,13.4,11.6,sL112-1333 sL115-271 sL115-271 sL93-101
217796,2000 TO64,,binzeletal2019/217796_20091025.csv,2009-10-25T07:54:11,2009-10-25T08:24:23,18,2160,+20 18 55.2,+52 05 29,1.617,0.238,1.072,16.3,64.9,-
217807,2000 XK44,,binzeletal2019/217807_20091025.csv,2009-10-25T11:04:17,2009-10-25T11:32:09,18,2160,+03 11 38.3,-25 47 48,1.43,0.087,1.06,14.5,38.7,-
219071,1997 US9,,binzeletal2019/219071_20111031.csv,2011-10-31T06:52:55,2011-10-31T08:36:07,18,2160,+00 09 45.1,+06 27 54,1.062,0.403,1.349,16.9,23.5,sHya64 sL112-1333 sL115-271 sL93-101 sL98-978
236716,2007 FV42,,binzeletal2019/236716_20070720.csv,2007-07-20T12:45:09,2007-07-20T13:36:44,20,2400,21 34 40.3,-38 41 46,1.958,0.162,1.162,15.4,23.8,s110361 s9310
241662,2000 KO44,,binzeletal2019/241662_20100712.csv,2010-07-12T12:33:06,2010-07-12T13:19:48,18,2160,+21 35 15.0,-18 59 16,1.281,0.274,1.261,16.4,24,s10556 s107684 s1121333 s115271
253841,2003 YG118,,binzeletal2019/253841_20110206.csv,2011-02-06T13:22:23,2011-02-06T14:06:46,18,2160,+13 17 07.9,+06 56 35,1.072,0.242,1.13,16.1,48.3,-
267494,2002 JB9,,binzeletal2019/267494_20110607.csv,2011-06-07T06:24:33,2011-06-07T07:01:44,18,2160,+14 23 39.2,-12 40 27,1.265,0.198,1.177,14.1,32.2,sL10556 sL107998 sL110361
283460,2001 PD1,,binzeletal2019/283460_20110925.csv,2011-09-25T08:06:44,2011-09-25T08:46:53,18,2160,+23 51 00.2,+32 13 44,1.126,0.25,1.223,16.9,25.6,sL110-361 sL113-276 sL113-276 sL115-271 sL93-101 sL98-978
285263,1998 QE2,,binzeletal2019/285263_20130612.csv,2013-06-12T11:32:15,2013-06-12T11:42:21,18,1080,+18 05 16.9,+14 49 54,1.012,0.082,1.08,13.4,36.6,-
297418,2000 SP43,,binzeletal2019/297418_20111023.csv,2011-10-23T04:57:04,2011-10-23T05:49:15,18,2160,+22 56 53.9,+26 53 06,1.175,0.23,1.173,17.1,35.5,sL113-276
301964,2000 EJ37,,binzeletal2019/301964_20110925.csv,2011-09-25T13:34:41,2011-09-25T14:07:08,21,2520,+03 11 33.1,+10 24 51,1.017,1.805,2.597,17.7,16.4,sL110-361 sL113-276 sL113-276 sL115-271 sL93-101 sL98-978
302311,2002 AA,,binzeletal2019/302311_20020113.csv,2002-01-13T08:39:29,2002-01-13T09:16:42,17,2040,05 31 51.7,42 06 18,1.084,0.154,1.115,16.8,29.3,-
303174,2004 FH11,,binzeletal2019/303174_20040922.csv,2004-09-22T06:28:56,2004-09-22T07:48:01,19,2280,23 04 40.1,22 52 25,1.296,0.561,1.527,17.2,17.1,-
308635,2005 YU55,,binzeletal2019/308635_20100416.csv,2010-04-16T07:21:33,2010-04-16T08:54:41,21,2520,+12 09 40.7,+03 46 44,1.131,0.029,1.03,15.4,24.1,sL1021081first sL1021081second sL107684
310442,2000 CH59,,binzeletal2019/310442_20080116.csv,2008-01-16T09:51:38,2008-01-16T11:06:57,20,2400,08 18 20.8,-02 50 07,1.131,0.174,1.144,17.4,21.3,sL93101 sL98978
312473,2008 SX245,,binzeletal2019/312473_20120323.csv,2012-03-23T13:43:26,2012-03-23T14:13:47,18,2160,+14 05 52.8,-32 02 58,1.766,0.26,1.206,17.3,32.8,sL105-56 sL105-56 sL107-684
326290,1998 HE3,Akhenaten,binzeletal2019/326290_20120429.csv,2012-04-29T12:25:44,2012-04-29T13:24:08,20,2400,+15 25 45.4,-08 26 25,1.195,0.085,1.089,17.4,14.3,-
329437,2002 OA22,,binzeletal2019/329437_20130907.csv,2013-09-07T12:26:59,2013-09-07T13:03:57,18,2160,+01 36 32.6,+16 21 39,1.006,0.117,1.095,16.5,39.6,sHD170379 sL110-361 sL113-276 sL115-271 sL93-101
345705,2006 VB14,,binzeletal2019/345705_20081203.csv,2008-12-03T13:54:14,2008-12-03T14:31:19,20,2400,+08 49 23.3,+20 17 44,1.005,0.145,1.07,16.3,51.1,-
363067,2000 CO101,,binzeletal2019/363067_20090920.csv,2009-09-20T06:00:01,2009-09-20T06:37:09,21,2520,+19 32 26.6,-10 26 28,1.159,0.047,1.025,14.7,62.2,sL110 sL113 sL115
365424,2010 KX7,,binzeletal2019/365424_20120429.csv,2012-04-29T14:23:17,2012-04-29T15:05:39,20,2400,+18 25 48.9,+21 59 51,1.001,0.053,1.027,17.9,66.2,-
399774,2005 NB7,,binzeletal2019/399774_20080413.csv,2008-04-13T06:08:33,2008-04-13T07:55:25,19,2280,07 15 19.9,29 54 21,1.147,0.048,0.998,15.5,94.5,s1021081 s107684 s110361 s98978
401857,2000 PG3,,binzeletal2019/401857_20000904.csv,2000-09-04T00:00:00,2000-09-04T00:00:00,-1,-1,-,-,-1,-1,-1,-1,-1,-
405058,2001 TX16,,binzeletal2019/405058_20020315.csv,2002-03-15T08:55:37,2002-03-15T09:32:57,19,2280,09 58 51.3,33 10 52,1.028,0.663,1.566,15.3,23.6,-
413038,2001 MF1,,binzeletal2019/413038_20010824.csv,2001-08-24T07:03:50,2001-08-24T07:46:37,18,2160,20 14 06.2,53 14 43,1.248,0.367,1.192,17,52.4,-
414586,2009 UV18,,binzeletal2019/414586_20100117.csv,2010-01-17T14:47:20,2010-01-17T15:19:43,20,2400,+13 57 29.1,+03 02 36,1.156,0.611,1.168,17.3,57.4,s1021081 s98978
440212,2004 OB,,binzeletal2019/440212_20050108.csv,2005-01-08T08:45:52,2005-01-08T09:24:05,18,2160,07 03 03.7,05 03 19,1.108,0.219,1.194,16.7,14.4,s93101 sFS13 sHYA64
448003,2008 DE,,binzeletal2019/448003_20080510.csv,2008-05-10T12:54:12,2008-05-10T13:31:04,18,2160,21 25 55.9,08 40 55,1.668,0.043,1.006,16.1,93.7,s102-1081 s105-56 s107-684 s2008HS3
451157,2009 SQ104,,binzeletal2019/451157_20130511.csv,2013-05-11T07:37:30,2013-05-11T08:51:57,22,2640,+12 52 54.9,+01 17 11,1.058,0.117,1.103,18,35.6,sL102-1081 sL105-56 sL110-361
