141593,2002 HK12,,marssetetal2022/141593_20190523.csv,2019-05-23T06:43:17,2019-05-23T07:52:54,18,2151.8,13 01 31.3,-15 36 07,1.248,0.357,1.299,17.9,31.5,sL102-1081 sL105-56 sL105-56
141670,2002 JS100,,marssetetal2022/141670_20170828.csv,2017-08-28T14:47:03,2017-08-28T15:29:19,18,2151.8,03 38 58.4,01 20 25,1.076,0.589,1.27,18.1,51.1,sHYA64 sL93101
142464,2002 TC9,,marssetetal2022/142464_20170828.csv,2017-08-28T12:22:14,2017-08-28T13:37:18,18,2151.8,00 36 16.6,28 31 52,1.013,0.418,1.321,18.4,35.3,sHYA64 sL93101
143404,2003 BD44,,marssetetal2022/143404_20170326.csv,2017-03-26T08:34:38,2017-03-26T08:57:30,18,2151.8,11 47 27.1,02 09 31,1.116,0.205,1.2,14.4,7.8,sL102-1081 sL105-56 sL98-978
143992,2004 AF,,marssetetal2022/143992_20170706.csv,2017-07-06T15:03:35,2017-07-06T15:24:38,18,2151.8,00 25 59.1,-22 11 42,1.375,0.387,1.186,16.4,55.3,sL110-361 sL113-276
144332,2004 DV24,,marssetetal2022/144332_20160315.csv,2016-03-15T09:26:47,2016-03-15T10:24:12,18,2151.8,12 16 44.2,15 31 54,1.094,0.857,1.834,18.1,8.6,s98978 sHYA64 sL1020181
144898,2004 VD17,,marssetetal2022/144898_20190408.csv,2019-04-08T08:34:17,2019-04-08T09:29:43,18,2151.8,12 28 31.5,-10 55 07,1.229,0.382,1.379,17.9,7.3,sLand102-1081 sLand105-56 sLand98-978
152563,1992 BF,,marssetetal2022/152563_20161128.csv,2016-11-28T04:45:44,2016-11-28T05:45:19,18,2151.8,21 33 43.0,57 53 33,1.322,0.136,1.024,18,70.2,s1021081 s113276 s93101
152978,2000 GJ147,,marssetetal2022/152978_20201119.csv,2020-11-19T08:43:09,2020-11-19T09:20:01,18,2151.8,03 18 15.3,13 36 21,1.042,0.243,1.23,17.5,6.3,sL115-271 sL93101 sL93101
153201,2000 WO107,,marssetetal2022/153201_20201207.csv,2020-12-07T07:52:02,2020-12-07T08:10:19,18,2151.8,03 14 00.8,22 39 17,1.014,0.121,1.097,16,21,sHYA64 sL93101 sL98-978
153814,2001 WN5,,marssetetal2022/153814_20190508.csv,2019-05-08T08:39:52,2019-05-08T09:16:59,18,2151.8,14 05 31.0,-18 11 20,1.298,0.434,1.436,17.9,8.9,sL102-1081 sL105-56 sL107-684 sL110-361
153842,2001 XT30,,marssetetal2022/153842_20191026.csv,2019-10-26T08:24:38,2019-10-26T09:01:27,18,2151.8,00 41 38.5,-31 17 10,1.596,0.326,1.238,16.2,36.3,sL112-1333 sL113-276 sL93-101
153958,2002 AM31,,marssetetal2022/153958_20120717.csv,2012-07-17T13:17:33,2012-07-17T13:47:46,18,2160,+18 57 04.2,+41 00 28,1.608,0.046,1.038,13.9,60.8,-
154007,2002 BY,,marssetetal2022/154007_20120721.csv,2012-07-21T12:12:52,2012-07-21T12:50:27,18,2160,+20 30 31.0,-08 33 22,1.214,0.375,1.384,17.1,9.8,-
154244,2002 KL6,,marssetetal2022/154244_20160704.csv,2016-07-04T08:13:05,2016-07-04T08:23:43,18,1618.02,17 21 04.7,11 01 59,1.026,0.102,1.096,14.3,37.4,sL107684 sL107998 sL110361
154244,2002 KL6,,marssetetal2022/154244_20160708.csv,2016-07-08T07:53:14,2016-07-08T08:07:31,18,1618.02,17 40 15.9,16 57 02,1.036,0.09,1.082,14.1,41.8,sL107684 sL107998 sL110361
154244,2002 KL6,,marssetetal2022/154244_20160815.csv,2016-08-15T15:07:07,2016-08-15T15:25:21,18,2151.8,01 10 07.6,36 51 20,1.088,0.119,1.058,15.3,64.5,sL113276 sL93101 sL93101
154330,2002 VX94,,marssetetal2022/154330_20201207.csv,2020-12-07T05:57:34,2020-12-07T07:01:08,18,2151.8,02 33 46.3,36 36 55,1.154,0.485,1.415,18.3,22.7,sHYA64 sL93101 sL98-978
154807,2004 PP97,,marssetetal2022/154807_20160211.csv,2016-02-11T15:07:45,2016-02-11T15:37:34,18,2151.8,13 47 48.3,40 37 42,1.073,0.313,1.175,18.2,46.7,sHYA64 sL102-1081 sL105-56 sL98-978
154807,2004 PP97,,marssetetal2022/154807_20160312.csv,2016-03-12T09:09:40,2016-03-12T10:07:55,18,2151.8,12 00 06.1,28 01 09,1.119,0.342,1.31,17.8,19.3,sHYA64 sL1021081 sL98978
154993,2005 EA94,,marssetetal2022/154993_20200227.csv,2020-02-27T14:13:56,2020-02-27T15:04:26,18,2151.8,14 53 19.2,42 04 46,1.089,0.205,1.093,16.6,55.1,sL102-1081 sL105-56 sL107-684
155110,2005 TB,,marssetetal2022/155110_20151110.csv,2015-11-10T06:25:06,2015-11-10T06:59:31,18,2151.8,00 54 04.0,19 53 26,1.081,0.453,1.402,17.5,20.6,sHYA64 sL113-271 sL98-978
159504,2000 WO67,,marssetetal2022/159504_20150720.csv,2015-07-20T07:21:37,2015-07-20T07:58:30,18,2151.8,14 41 31.3,-09 07 22,1.364,0.598,1.295,18.3,49.7,sL105-56 sL110-361 sL113-276 sL115-271
159504,2000 WO67,,marssetetal2022/159504_20151203.csv,2015-12-03T06:28:43,2015-12-03T07:12:30,18,2151.8,02 33 45.3,-10 38 04,1.29,0.389,1.293,16.8,32.2,sL102-1081 sL115-271 sL98-978
159504,2000 WO67,,marssetetal2022/159504_20151212.csv,2015-12-12T07:05:19,2015-12-12T07:56:05,18,2151.8,02 46 52.5,-03 13 06,1.105,0.482,1.37,17.3,30.4,sHYA64 sL102-1081 sL115-271 sL98-978
159608,2002 AC2,,marssetetal2022/159608_20200603.csv,2020-06-03T14:04:16,2020-06-03T14:41:09,18,2151.8,21 53 49.0,18 33 03,1.06,0.494,1.164,17.5,60.3,sL113-276 sL113-276 sL113-276
162004,1991 VE,,marssetetal2022/162004_20200127.csv,2020-01-27T05:36:20,2020-01-27T06:14:29,18,2151.8,02 06 19.6,37 51 07,1.119,0.258,1.043,17.8,69.8,sL102-1081 sL102-1081 sL98-978
162082,1998 HL1,,marssetetal2022/162082_20191025.csv,2019-10-25T08:40:36,2019-10-25T09:22:55,18,2151.8,01 45 13.5,30 41 29,1.064,0.042,1.034,13.2,18.7,sL112-1333 sL93-101 sL93-101
162082,1998 HL1,,marssetetal2022/162082_20191026.csv,2019-10-26T09:22:16,2019-10-26T09:41:18,18,2151.8,01 58 12.2,22 08 31,1.015,0.042,1.035,12.9,9.7,sL112-1333 sL113-276 sL93-101
162142,1998 VR,,marssetetal2022/162142_20161029.csv,2016-10-29T11:43:05,2016-10-29T12:01:19,18,2151.8,02 19 26.6,-18 14 14,1.398,0.184,1.153,16.5,27.1,sL1121333 sL115271
162173,1999 JU3,Ryugu,marssetetal2022/162173_20200908.csv,2020-09-08T11:39:58,2020-09-08T12:27:38,18,2151.8,00 12 55.9,30 54 27,1.021,0.275,1.232,18.3,31.4,sL112-1333 sL93-101 sLHya64
162173,1999 JU3,Ryugu,marssetetal2022/162173_20200921.csv,2020-09-21T09:33:53,2020-09-21T10:10:48,18,2151.8,23 56 45.0,34 00 58,1.047,0.223,1.194,17.6,28.5,sHya64 sL113-276 sL113-276 sL93-101
162510,2000 QW69,,marssetetal2022/162510_20160311.csv,2016-03-11T04:59:35,2016-03-11T05:36:28,18,2151.8,05 35 07.4,45 23 05,1.111,0.26,1.045,17.2,71.5,sL1021081 sL10556
162687,2000 UH1,,marssetetal2022/162687_20181111.csv,2018-11-11T14:11:52,2018-11-11T14:57:56,18,2151.8,06 37 06.1,-20 04 53,1.321,0.157,1.068,17,56.4,sHya sLand98-978
162998,2001 SK162,,marssetetal2022/162998_20171016.csv,2017-10-16T08:28:55,2017-10-16T09:24:25,18,2151.8,00 10 48.0,06 03 17,1.035,0.587,1.564,18.4,11.7,sHYA64 sL112-1333 sL115-271 sL93-101 sL98978
163000,2001 SW169,,marssetetal2022/163000_20151105.csv,2015-11-05T07:03:43,2015-11-05T07:52:02,18,2151.8,00 24 25.9,09 44 42,1.035,0.306,1.258,18.3,25.7,sHYA64 sL115-271
163348,2002 NN4,,marssetetal2022/163348_20200617.csv,2020-06-17T08:16:34,2020-06-17T08:58:06,18,2151.8,16 57 25.9,-14 55 56,1.304,0.081,1.095,15.6,12.8,sL102-1081 sL102-1081 sL105-56 sL110-361 sL110-361
163373,2002 PZ39,,marssetetal2022/163373_20180903.csv,2018-09-03T05:40:50,2018-09-03T06:59:41,18,2151.8,18 55 36.0,-22 37 50,1.389,0.239,1.154,17.9,47.7,sL107-998 sL113-276
163373,2002 PZ39,,marssetetal2022/163373_20200128.csv,2020-01-28T12:30:01,2020-01-28T12:52:56,18,2151.8,08 48 59.9,22 06 09,1.103,0.166,1.151,15.7,3.6,sL102-1081 sL102-1081 sL105-56
163696,2003 EB50,,marssetetal2022/163696_20151212.csv,2015-12-12T05:39:47,2015-12-12T06:17:51,18,2151.8,01 03 31.8,22 57 12,1.006,0.215,1.115,15.2,48.1,sHYA64 sL102-1081 sL115-271 sL98-978
163696,2003 EB50,,marssetetal2022/163696_20171120.csv,2017-11-20T13:34:16,2017-11-20T13:43:52,18,717.27,07 56 51.8,01 05 47,1.078,0.094,1.032,13.6,60,sHYA64 sL102-1081 sL113-276
163899,2003 SD220,,marssetetal2022/163899_20181111.csv,2018-11-11T15:28:24,2018-11-11T15:53:40,18,2151.8,10 55 16.1,56 27 10,1.427,0.134,1,16.4,81.8,sHya sLand98-978
163899,2003 SD220,,marssetetal2022/163899_20151203.csv,2015-12-03T15:28:53,2015-12-03T16:01:58,18,2151.8,11 29 11.5,27 40 58,1.085,0.114,0.991,16.1,83.9,sL102-1081 sL115-271 sL98-978
163899,2003 SD220,,marssetetal2022/163899_20151212.csv,2015-12-12T14:50:46,2015-12-12T15:18:45,18,2151.8,12 12 18.8,14 50 58,1.202,0.089,0.979,15.8,91.2,sHYA64 sL102-1081 sL115-271 sL98-978
163902,2003 SW222,,marssetetal2022/163902_20210114.csv,2021-01-14T05:24:13,2021-01-14T06:01:10,18,2151.8,05 00 20.1,21 32 25,1.199,0.328,1.259,16.5,28.6,sL102-1081 sL105-56 sL93-101 sL98-978
169675,2002 JM97,,marssetetal2022/169675_20200527.csv,2020-05-27T10:50:54,2020-05-27T11:18:29,18,2151.8,17 21 47.4,-28 46 07,1.529,0.397,1.399,15.8,11.7,sL102-1081 sL105-56 sL107-684
171819,2001 FZ6,,marssetetal2022/171819_20161025.csv,2016-10-25T07:47:56,2016-10-25T08:43:36,18,2151.8,01 49 29.9,20 43 16,1.154,0.414,1.405,17.6,6.2,sL1121333 sL115271 sL93101
173664,2001 JU2,,marssetetal2022/173664_20160708.csv,2016-07-08T06:47:04,2016-07-08T07:48:33,18,2151.8,16 31 50.7,-21 41 57,1.392,0.211,1.193,17.9,30.6,sL107684 sL107998 sL110361
174050,2002 CC19,,marssetetal2022/174050_20210208.csv,2021-02-08T10:40:37,2021-02-08T11:09:38,18,1618.02,08 41 30.7,38 59 11,1.078,0.172,1.144,15,22.1,sL102-1081 sL105-56 sL107-684 sL98-978
175189,2005 EC224,,marssetetal2022/175189_20200527.csv,2020-05-27T07:55:31,2020-05-27T08:04:31,18,2151.8,14 11 44.7,-02 09 29,1.082,0.298,1.267,17.4,28.1,sL102-1081 sL105-56 sL107-684
186822,2004 FE31,,marssetetal2022/186822_20201207.csv,2020-12-07T07:09:24,2020-12-07T07:46:15,18,2151.8,02 02 49.8,-30 46 05,1.572,0.281,1.122,17.5,54.3,sHYA64 sL93101 sL98-978
189040,2000 MU1,,marssetetal2022/189040_20210108.csv,2021-01-08T12:59:52,2021-01-08T13:36:51,18,2151.8,10 02 13.3,-12 43 58,1.189,0.174,1.097,18,45.8,-
190166,2005 UP156,,marssetetal2022/190166_20170426.csv,2017-04-26T09:42:07,2017-04-26T10:09:44,18,2151.8,15 32 25.5,-11 48 48,1.354,0.373,1.365,16.5,13.8,-
190208,2006 AQ,,marssetetal2022/190208_20170918.csv,2017-09-18T13:18:30,2017-09-18T14:23:38,18,2151.8,02 00 16.8,22 16 03,1.019,0.363,1.301,17.8,30.5,sL93101 sL93101
194126,2001 SG276,,marssetetal2022/194126_20180412.csv,2018-04-12T12:39:49,2018-04-12T15:15:51,18,2151.8,15 33 58.4,25 27 33,1.005,0.153,1.112,15.6,41.2,sL107-684 sL110-361
194268,2001 UY4,,marssetetal2022/194268_20151105.csv,2015-11-05T11:24:04,2015-11-05T11:58:29,18,2151.8,03 18 34.6,-05 46 40,1.126,0.263,1.238,16.7,18.6,-
194386,2001 VG5,,marssetetal2022/194386_20151212.csv,2015-12-12T08:11:57,2015-12-12T08:48:50,18,2151.8,03 55 13.3,17 45 13,1.017,0.578,1.542,17.4,12.3,sHYA64 sL102-1081 sL115-271 sL98-978
203015,1999 YF3,,marssetetal2022/203015_20200127.csv,2020-01-27T11:59:17,2020-01-27T12:36:10,18,2151.8,09 17 36.6,-07 53 47,1.152,0.374,1.326,18.1,20.6,sL102-1081 sL102-1081 sL98-978
203217,2001 FX9,,marssetetal2022/203217_20170103.csv,2017-01-03T08:04:28,2017-01-03T08:50:57,18,2151.8,04 33 14.5,09 59 38,1.015,0.393,1.32,18.4,26.3,s1021081 s93101 s98978 sHYA64
206378,2003 RB,,marssetetal2022/206378_20150720.csv,2015-07-20T11:45:29,2015-07-20T12:22:13,18,2151.8,21 03 57.7,-30 54 15,1.577,0.189,1.197,16.3,15.3,sL105-56 sL110-361 sL113-276 sL115-271
220839,2004 VA,,marssetetal2022/220839_20180520.csv,2018-05-20T05:33:13,2018-05-20T06:10:09,18,2151.8,12 07 03.4,21 04 08,1.037,0.176,1.091,15.8,59.1,sL102-1081 sL105-56 sL107-684 sL110-361
226514,2003 UX34,,marssetetal2022/226514_20161224.csv,2016-12-24T13:20:47,2016-12-24T13:57:52,18,2151.8,09 21 50.7,40 52 28,1.071,0.118,1.073,17.2,38.7,s1021081 s98978 sHYA64
237805,2002 CF26,,marssetetal2022/237805_20170828.csv,2017-08-28T13:58:43,2017-08-28T14:35:59,18,2151.8,03 06 28.6,36 06 09,1.073,0.256,1.086,17,66.2,sHYA64 sL93101
242211,2003 QB90,,marssetetal2022/242211_20170706.csv,2017-07-06T10:05:42,2017-07-06T11:01:15,18,2151.8,19 00 09.2,-15 18 32,1.226,0.389,1.404,17.2,5.3,sL110-361 sL113-276
242708,2005 UK1,,marssetetal2022/242708_20180623.csv,2018-06-23T09:31:32,2018-06-23T10:03:44,18,2151.8,17 34 13.5,-20 57 44,1.325,0.514,1.527,18,5.3,sL105-56 sL107-684 sL110-361 sL113-276 sL115-271
243025,2006 UM216,,marssetetal2022/243025_20191103.csv,2019-11-03T14:08:00,2019-11-03T14:30:55,18,2151.8,06 47 10.2,32 06 13,1.024,0.487,1.306,16.6,41.1,sHya64 sL98-978 sL98-978 sL98-978
243147,2007 TX18,,marssetetal2022/243147_20130711.csv,2013-07-11T07:59:29,2013-07-11T08:13:49,18,2160,+17 57 20.7,-22 54 03,1.418,0.255,1.26,15.6,15.7,sHD170379 sL107-998 sL110-361 sL113-271 sL113-276
244670,2003 KN18,,marssetetal2022/244670_20190522.csv,2019-05-22T06:21:29,2019-05-22T07:07:37,18,2151.8,13 08 21.8,42 41 06,1.125,0.292,1.13,18,59.3,sL102-1081 sL105-56
250577,2005 AC,,marssetetal2022/250577_20200121.csv,2020-01-21T15:51:33,2020-01-21T16:19:11,18,2151.8,14 53 47.4,63 39 17,1.435,0.242,1.066,17.6,63.9,sL102-1081 sL105-56 sL98-978
250620,2005 GE59,,marssetetal2022/250620_20170326.csv,2017-03-26T06:58:48,2017-03-26T08:09:17,18,2151.8,09 34 49.0,-03 44 36,1.112,0.507,1.419,18.5,27.7,sL102-1081 sL105-56 sL98-978
250706,2005 RR6,,marssetetal2022/250706_20160311.csv,2016-03-11T05:43:05,2016-03-11T06:29:04,18,2151.8,08 39 26.4,37 24 11,1.176,0.367,1.257,18.3,37.9,sL1021081 sL10556
265482,2005 EE,,marssetetal2022/265482_20170205.csv,2017-02-05T13:29:07,2017-02-05T14:01:25,18,2151.8,11 22 21.2,33 30 40,1.047,0.122,1.09,18.1,29.9,s1021081 s98978
265962,2006 CG,,marssetetal2022/265962_20171016.csv,2017-10-16T06:03:07,2017-10-16T06:46:50,18,2151.8,23 22 18.7,08 56 50,1.171,0.274,1.241,17.8,23.8,sHYA64 sL112-1333 sL115-271 sL93-101 sL98978
265962,2006 CG,,marssetetal2022/265962_20170728.csv,2017-07-28T12:09:51,2017-07-28T13:27:09,18,2151.8,21 49 51.3,05 34 51,1.036,0.318,1.298,18.2,24,sL113276 sL115271 sL93101
275611,1999 XX262,,marssetetal2022/275611_20190206.csv,2019-02-06T14:07:18,2019-02-06T14:53:30,18,2151.8,10 31 37.4,15 59 18,1.193,0.402,1.374,17.6,12.5,sLand102-1081
294739,2008 CM,,marssetetal2022/294739_20150720.csv,2015-07-20T10:24:27,2015-07-20T10:58:52,18,2151.8,19 31 41.3,14 22 49,1.009,0.559,1.506,17.8,23.1,sL105-56 sL110-361 sL113-276 sL115-271
297300,1998 SC15,,marssetetal2022/297300_20190508.csv,2019-05-08T06:32:53,2019-05-08T07:28:32,18,2151.8,11 44 38.4,26 44 21,1.015,0.258,1.145,18.6,52.6,sL102-1081 sL105-56 sL107-684 sL110-361
302830,2003 FB,,marssetetal2022/302830_20200926.csv,2020-09-26T14:03:22,2020-09-26T14:40:15,18,2151.8,04 56 36.7,-30 21 24,1.611,0.199,1.074,17.7,64,sHyades64 sLand113-276
311554,2006 BQ147,,marssetetal2022/311554_20150218.csv,2015-02-18T06:48:22,2015-02-18T07:25:46,18,2151.8,06 02 38.4,06 57 52,1.028,0.232,1.123,17.6,49.5,sHYA64 sL102-1081 sL106-684 sL98-978
311554,2006 BQ147,,marssetetal2022/311554_20210208.csv,2021-02-08T14:56:26,2021-02-08T15:24:02,18,2151.8,13 04 01.8,-06 22 23,1.139,0.159,1.081,16.7,50.3,sL102-1081 sL105-56 sL107-684 sL98-978
313276,2002 AX1,,marssetetal2022/313276_20210117.csv,2021-01-17T11:37:22,2021-01-17T12:14:23,18,2151.8,07 34 18.3,16 19 57,1.073,0.254,1.237,17.6,5.5,sL102-1081 sL98-978
318411,2005 AH14,,marssetetal2022/318411_20190318.csv,2019-03-18T14:53:26,2019-03-18T15:30:15,21,2510.43,16 56 32.4,10 58 28,1.028,0.34,1.124,17.1,59.4,sLand102-1081 sLand105-56 sLand110-361
326291,1998 HM3,,marssetetal2022/326291_20191025.csv,2019-10-25T07:11:18,2019-10-25T07:48:07,18,2151.8,00 26 27.8,16 21 13,1.066,0.203,1.185,17,18.6,sL112-1333 sL93-101 sL93-101
326683,2002 WP,,marssetetal2022/326683_20161224.csv,2016-12-24T08:11:27,2016-12-24T08:50:04,18,2151.8,04 08 25.2,50 02 24,1.157,0.189,1.142,16.4,30.3,s1021081 s98978 sHYA64
326777,2003 SV222,,marssetetal2022/326777_20190522.csv,2019-05-22T08:33:44,2019-05-22T09:05:54,18,2151.8,14 41 51.4,-13 14 23,1.207,0.333,1.332,16.8,14.1,sL102-1081 sL105-56
329340,2001 LM5,,marssetetal2022/329340_20200128.csv,2020-01-28T11:01:16,2020-01-28T11:38:04,18,2151.8,07 32 51.6,-15 53 11,1.357,0.257,1.198,18.1,30.4,sL102-1081 sL102-1081 sL105-56
331471,1984 QY1,,marssetetal2022/331471_20160606.csv,2016-06-06T06:00:17,2016-06-06T06:18:33,18,2151.8,13 46 34.6,53 06 25,1.232,0.306,1.078,15.6,69.9,sL10556 sL110361
331471,1984 QY1,,marssetetal2022/331471_20160705.csv,2016-07-05T05:43:50,2016-07-05T06:18:47,18,2151.8,15 11 32.2,08 49 27,1.048,0.784,1.534,17.5,36.5,sL107998 sL107998
333888,1998 ST4,,marssetetal2022/333888_20171120.csv,2017-11-20T05:42:07,2017-11-20T06:28:13,18,2151.8,00 08 18.7,09 45 49,1.04,0.37,1.248,16.6,38.9,sHYA64 sL102-1081 sL113-276
333889,1998 SV4,,marssetetal2022/333889_20150912.csv,2015-09-12T08:17:45,2015-09-12T08:35:59,14,1673.62,00 27 47.5,15 12 35,1.414,0.357,1.337,17.6,19.2,-
337866,2001 WL15,,marssetetal2022/337866_20160211.csv,2016-02-11T14:11:10,2016-02-11T14:48:06,18,2151.8,13 42 44.3,24 12 37,1.01,0.139,1.066,16.5,51.9,sHYA64 sL102-1081 sL105-56 sL98-978
338292,2002 UA31,,marssetetal2022/338292_20121013.csv,2012-10-13T04:59:53,2012-10-13T05:56:25,21,2520,+22 33 22.9,+36 42 08,1.233,0.22,1.16,17.6,38.7,-
348400,2005 JF21,,marssetetal2022/348400_20151005.csv,2015-10-05T12:20:54,2015-10-05T12:57:39,18,2151.8,04 37 10.3,-30 58 59,1.808,0.243,1.121,16.5,54.7,-
348400,2005 JF21,,marssetetal2022/348400_20151110.csv,2015-11-10T09:33:41,2015-11-10T10:13:52,18,2151.8,03 50 32.3,-18 50 50,1.38,0.407,1.335,17.2,27.2,sHYA64 sL113-271 sL98-978
348400,2005 JF21,,marssetetal2022/348400_20150720.csv,2015-07-20T08:03:40,2015-07-20T08:29:17,18,2151.8,18 00 14.0,02 34 01,1.055,0.159,1.147,15,32.1,sL105-56 sL110-361 sL113-276 sL115-271
349063,2006 XA,,marssetetal2022/349063_20191230.csv,2019-12-30T13:57:55,2019-12-30T14:52:51,18,2151.8,09 41 55.7,-05 12 47,1.113,0.552,1.385,18.2,34.8,sL102-1081 sL98-978
354030,2001 RB18,,marssetetal2022/354030_20190926.csv,2019-09-26T12:00:23,2019-09-26T12:22:06,18,1618.02,01 13 33.7,20 18 28,1.016,0.093,1.088,14.7,22.6,shya64 sL98-978
355256,2007 KN4,,marssetetal2022/355256_20190508.csv,2019-05-08T10:19:58,2019-05-08T10:56:52,18,2151.8,14 53 07.2,-20 21 12,1.31,0.483,1.492,16.4,2.5,sL102-1081 sL105-56 sL107-684 sL110-361
357024,1999 YR14,,marssetetal2022/357024_20160722.csv,2016-07-22T13:10:37,2016-07-22T13:33:54,18,2151.8,21 56 04.6,-31 57 56,1.671,0.219,1.215,17.7,22.1,sL113276 sL113276 sL115271
361123,2006 GW2,,marssetetal2022/361123_20130711.csv,2013-07-11T10:58:07,2013-07-11T11:35:44,18,2160,+19 11 46.6,+02 52 56,1.064,0.213,1.213,18.3,20.9,sHD170379 sL107-998 sL110-361 sL113-271 sL113-276
363599,2004 FG11,,marssetetal2022/363599_20160410.csv,2016-04-10T15:16:06,2016-04-10T15:34:21,18,2151.8,17 42 23.4,47 06 37,1.13,0.052,1.012,17.3,77.2,sL107998 sL110361
363831,2005 PY16,,marssetetal2022/363831_20161128.csv,2016-11-28T11:07:34,2016-11-28T12:03:04,17,2032.26,05 24 19.0,-03 18 57,1.088,0.32,1.274,18.3,22.4,s1021081 s113276 s93101
370307,2002 RH52,,marssetetal2022/370307_20170326.csv,2017-03-26T10:13:09,2017-03-26T10:31:24,18,2151.8,12 32 14.2,-08 18 47,1.142,0.488,1.483,16.6,4.5,sL102-1081 sL105-56 sL98-978
376864,2001 TP103,,marssetetal2022/376864_20181215.csv,2018-12-15T14:37:36,2018-12-15T15:37:38,18,2151.8,07 40 46.7,03 15 10,1.235,0.222,1.169,18.3,30.6,sL102-1081 sL98-978
380128,1997 WB21,,marssetetal2022/380128_20200712.csv,2020-07-12T14:07:00,2020-07-12T14:25:17,18,2151.8,22 20 07.3,-04 20 15,1.12,0.194,1.162,18.4,38.3,sL112-1333
380128,1997 WB21,,marssetetal2022/380128_20200818.csv,2020-08-18T14:06:49,2020-08-18T15:11:47,18,2151.8,02 42 48.6,38 48 47,1.096,0.128,1.031,18.4,77.9,sHyades64 sL112-1333 sL93-101 sL93-101 sL93-101
380160,2000 JO78,,marssetetal2022/380160_20190903.csv,2019-09-03T06:19:59,2019-09-03T07:01:32,18,2151.8,18 17 54.6,-18 54 29,1.292,0.418,1.239,18.1,48.1,sL110-361 sL112-1333
380359,2002 TN30,,marssetetal2022/380359_20201210.csv,2020-12-10T14:51:52,2020-12-10T15:38:04,18,2151.8,11 02 01.1,59 26 41,1.338,0.579,1.307,18,44.8,sL102-1081 sL102-1081
380981,2006 SU131,,marssetetal2022/380981_20150720.csv,2015-07-20T14:46:19,2015-07-20T15:11:36,18,2151.8,01 18 44.6,-09 05 12,1.188,0.263,1.102,18.3,64.3,sL105-56 sL110-361 sL113-276 sL115-271
381677,2009 BJ81,,marssetetal2022/381677_20190318.csv,2019-03-18T14:19:06,2019-03-18T14:46:48,21,2510.43,16 14 12.4,51 58 24,1.189,0.104,1.028,15.9,68.9,sLand102-1081 sLand105-56 sLand110-361
381677,2009 BJ81,,marssetetal2022/381677_20190125.csv,2019-01-25T13:50:32,2019-01-25T14:27:22,18,2151.8,09 59 26.1,21 44 30,1.103,0.296,1.265,17,16.4,sLand102-1081 sLand105-56 sLand98-978
381677,2009 BJ81,,marssetetal2022/381677_20190331.csv,2019-03-31T14:28:49,2019-03-31T15:05:38,18,2151.8,18 17 45.0,36 26 33,1.121,0.118,1.009,16.5,81.6,sLand102-1081 sLand105-56 sLand110-361
382503,2001 RE8,,marssetetal2022/382503_20200617.csv,2020-06-17T09:56:54,2020-06-17T10:34:03,18,2151.8,18 49 24.8,-14 33 43,1.325,0.169,1.178,16.2,15.2,sL102-1081 sL102-1081 sL105-56 sL110-361 sL110-361
385186,1994 AW1,,marssetetal2022/385186_20150720.csv,2015-07-20T06:40:46,2015-07-20T07:17:55,18,2151.8,14 52 12.6,03 15 01,1.105,0.073,1.034,14.6,74.2,sL105-56 sL110-361 sL113-276 sL115-271
385343,2002 LV,,marssetetal2022/385343_20160704.csv,2016-07-04T07:18:35,2016-07-04T07:55:28,18,2151.8,16 19 40.3,27 51 58,1.019,0.749,1.512,18.4,36.8,sL107684 sL107998 sL110361
385343,2002 LV,,marssetetal2022/385343_20160705.csv,2016-07-05T06:26:21,2016-07-05T07:10:37,18,2151.8,16 17 58.4,27 33 10,1.062,0.743,1.504,18.3,37.2,sL107998 sL107998
388838,2008 EZ5,,marssetetal2022/388838_20170426.csv,2017-04-26T06:25:20,2017-04-26T07:02:11,18,2151.8,11 11 53.4,-29 20 48,1.578,0.092,1.073,16.1,41.5,-
388945,2008 TZ3,,marssetetal2022/388945_20160410.csv,2016-04-10T12:38:44,2016-04-10T13:15:36,18,2151.8,14 40 03.9,11 38 36,1.036,0.15,1.136,17.7,25,sL107998 sL110361
389694,2011 QD48,,marssetetal2022/389694_20150922.csv,2015-09-22T13:22:08,2015-09-22T13:31:06,19,2271.35,01 28 28.7,19 36 47,1.081,0.305,1.277,17.2,23.3,-
398188,2010 LE15,Agni,marssetetal2022/398188_20180715.csv,2018-07-15T12:12:29,2018-07-15T12:51:58,18,2151.8,20 39 23.5,29 10 25,1.029,0.119,1.092,16.8,47.9,sL112-1333
410088,2007 EJ,,marssetetal2022/410088_20150118.csv,2015-01-18T06:03:15,2015-01-18T06:41:08,18,2151.8,01 43 32.2,51 48 46,1.271,0.184,1.043,16.8,66.4,s98-978 sHYA64 sL93-101
410088,2007 EJ,,marssetetal2022/410088_20190125.csv,2019-01-25T14:42:22,2019-01-25T15:19:11,18,2151.8,12 06 24.7,32 17 14,1.032,0.341,1.231,17.7,37.8,sLand102-1081 sLand105-56 sLand98-978
410777,2009 FD,,marssetetal2022/410777_20151105.csv,2015-11-05T06:06:11,2015-11-05T06:57:07,18,2151.8,23 21 26.2,19 09 06,1.014,0.079,1.047,18.4,44.2,sHYA64 sL115-271
410778,2009 FG19,,marssetetal2022/410778_20190926.csv,2019-09-26T14:49:15,2019-09-26T15:07:30,18,2151.8,04 54 20.5,-17 50 01,1.262,0.375,1.173,18.2,54.5,shya64 sL98-978
