P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_253841_20110206_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_25916_20100907_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_267494_20110607_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_26760_20010621_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_283460_20110925_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_285263_20130612_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_29075_20010129_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_297418_20111023_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_301964_20110925_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_302311_20020113_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_303174_20040922_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_30825_20050303_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_308635_20100416_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_3102_20001009_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_3103_20010621_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_310442_20080116_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_3122_20040126_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_312473_20120323_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_3198_20050510_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_3199_20010130_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_3200_20041210_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_3255_20020916_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_326290_20120429_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_3288_20110430_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_32906_20111228_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_329437_20130907_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_33342_20011220_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_3352_20120323_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_3361_20051008_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_3402_20030930_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_345705_20081203_csv::1.0
P,urn:nasa:pds:gbo.ast.mithneos.spectra_2000-2021:data:binzel2019_35107_20021227_csv::1.0
